,charge,compound_id,nh,pka,nmg,pkmg,pkmg_is_predicted,microspecies_id,name
4962,-3.0,CHB_15539,37.0,5.89,0.0,,,ms_4962,propionyl-CoA
4963,-3.0,CHB_15539,37.0,5.89,1.0,2.75729774425394,1.0,ms_4963,propionyl-CoA
4964,-2.0,CHB_15539,38.0,3.29,0.0,,,ms_4964,propionyl-CoA
4965,-2.0,CHB_15539,38.0,3.29,1.0,0.20849945069508,1.0,ms_4965,propionyl-CoA
4966,-1.0,CHB_15539,39.0,2.03,0.0,,,ms_4966,propionyl-CoA
4967,-1.0,CHB_15539,39.0,2.03,1.0,-0.250152661876398,1.0,ms_4967,propionyl-CoA
4968,0.0,CHB_15539,40.0,1.43,0.0,,,ms_4968,propionyl-CoA
4969,0.0,CHB_15539,40.0,1.43,1.0,-2.06684068362584,1.0,ms_4969,propionyl-CoA
4970,1.0,CHB_15539,41.0,0.73,0.0,,,ms_4970,propionyl-CoA
4971,1.0,CHB_15539,41.0,0.73,1.0,-3.3369655027642,1.0,ms_4971,propionyl-CoA
4972,-1.0,CHB_15544,33.0,,0.0,,,ms_4972,prostaglandin E1
4973,-1.0,CHB_15544,33.0,,1.0,-0.0073964533597266,1.0,ms_4973,prostaglandin E1
4974,0.0,CHB_15544,34.0,4.85,0.0,,,ms_4974,prostaglandin E1
4975,-1.0,CHB_15551,31.0,,0.0,,,ms_4975,prostaglandin E2
4976,-1.0,CHB_15551,31.0,,1.0,0.076142646143432,1.0,ms_4976,prostaglandin E2
4977,0.0,CHB_15551,32.0,4.3,0.0,,,ms_4977,prostaglandin E2
4978,-2.0,PBC_95054,10.0,,0.0,,,ms_4978,pteroate
4979,-2.0,PBC_95054,10.0,,1.0,2.38754000870465,1.0,ms_4979,pteroate
4980,-1.0,PBC_95054,11.0,7.61,0.0,,,ms_4980,pteroate
4981,-1.0,PBC_95054,11.0,7.61,1.0,1.36783326613036,1.0,ms_4981,pteroate
4982,0.0,PBC_95054,12.0,4.72,0.0,,,ms_4982,pteroate
4983,1.0,PBC_95054,13.0,1.72,0.0,,,ms_4983,pteroate
4984,-3.0,CHB_27470,16.0,,0.0,,,ms_4984,pteroylglutamate
4985,-3.0,CHB_27470,16.0,,1.0,4.95292829847257,1.0,ms_4985,pteroylglutamate
4986,-2.0,CHB_27470,17.0,8.94,0.0,,,ms_4986,pteroylglutamate
4987,-2.0,CHB_27470,17.0,8.94,1.0,2.72635785331363,1.0,ms_4987,pteroylglutamate
4988,-1.0,CHB_27470,18.0,5.78,0.0,,,ms_4988,pteroylglutamate
4989,-1.0,CHB_27470,18.0,5.78,1.0,1.44934353557775,1.0,ms_4989,pteroylglutamate
4990,0.0,CHB_27470,19.0,2.61,0.0,,,ms_4990,pteroylglutamate
4991,1.0,CHB_27470,20.0,2.09,0.0,,,ms_4991,pteroylglutamate
4992,0.0,PBC_6817,10.0,,0.0,,,ms_4992,pyocyanine
4993,1.0,PBC_6817,11.0,0.78,0.0,,,ms_4993,pyocyanine
4994,0.0,CHB_16227,5.0,,0.0,,,ms_4994,pyridine
4995,0.0,CHB_16227,5.0,,1.0,0.03,0.0,ms_4995,pyridine
4996,1.0,CHB_16227,6.0,5.33,0.0,,,ms_4996,pyridine
4997,-1.0,CHB_17310,8.0,,0.0,,,ms_4997,pyridoxal
4998,0.0,CHB_17310,9.0,8.7,0.0,,,ms_4998,pyridoxal
4999,1.0,CHB_17310,10.0,4.19,0.0,,,ms_4999,pyridoxal
5000,-1.0,CHB_16410,11.0,,0.0,,,ms_5000,pyridoxamine
5001,0.0,CHB_16410,12.0,10.65,0.0,,,ms_5001,pyridoxamine
5002,1.0,CHB_16410,13.0,8.05,0.0,,,ms_5002,pyridoxamine
5003,2.0,CHB_16410,14.0,3.25,0.0,,,ms_5003,pyridoxamine
5004,-1.0,CHB_16709,10.0,,0.0,,,ms_5004,pyridoxine
5005,0.0,CHB_16709,11.0,9.19,0.0,,,ms_5005,pyridoxine
5006,1.0,CHB_16709,12.0,4.87,0.0,,,ms_5006,pyridoxine
5007,-1.0,CHB_15361,3.0,,0.0,,,ms_5007,pyruvate
5008,-1.0,CHB_15361,3.0,,1.0,2.458,0.0,ms_5008,pyruvate
5009,0.0,CHB_15361,4.0,2.49,0.0,,,ms_5009,pyruvate
5010,-1.0,CHB_29751,11.0,,0.0,,,ms_5010,quinate
5011,-1.0,CHB_29751,11.0,,1.0,0.435235034095315,1.0,ms_5011,quinate
5012,0.0,CHB_29751,12.0,3.56,0.0,,,ms_5012,quinate
5013,-4.0,CHB_16634,28.0,,0.0,,,ms_5013,raffinose
5014,-3.0,CHB_16634,29.0,12.99,0.0,,,ms_5014,raffinose
5015,-2.0,CHB_16634,30.0,12.54,0.0,,,ms_5015,raffinose
5016,-1.0,CHB_16634,31.0,12.15,0.0,,,ms_5016,raffinose
5017,0.0,CHB_16634,32.0,11.7,0.0,,,ms_5017,raffinose
5018,-7.0,CHB_15823,31.0,,0.0,,,ms_5018,Reduced coenzyme F420
5019,-7.0,CHB_15823,31.0,,1.0,13.5154773846076,1.0,ms_5019,Reduced coenzyme F420
5020,-6.0,CHB_15823,32.0,12.71,0.0,,,ms_5020,Reduced coenzyme F420
5021,-6.0,CHB_15823,32.0,12.71,1.0,11.2807897273681,1.0,ms_5021,Reduced coenzyme F420
5022,-5.0,CHB_15823,33.0,9.7,0.0,,,ms_5022,Reduced coenzyme F420
5023,-5.0,CHB_15823,33.0,9.7,1.0,9.21630056480364,1.0,ms_5023,Reduced coenzyme F420
5024,-4.0,CHB_15823,34.0,8.85,0.0,,,ms_5024,Reduced coenzyme F420
5025,-4.0,CHB_15823,34.0,8.85,1.0,8.10630722257752,1.0,ms_5025,Reduced coenzyme F420
5026,-3.0,CHB_15823,35.0,4.33,0.0,,,ms_5026,Reduced coenzyme F420
5027,-3.0,CHB_15823,35.0,4.33,1.0,5.57659861620034,1.0,ms_5027,Reduced coenzyme F420
5028,-2.0,CHB_15823,36.0,3.71,0.0,,,ms_5028,Reduced coenzyme F420
5029,-2.0,CHB_15823,36.0,3.71,1.0,4.58202406668097,1.0,ms_5029,Reduced coenzyme F420
5030,-1.0,CHB_15823,37.0,3.11,0.0,,,ms_5030,Reduced coenzyme F420
5031,-1.0,CHB_15823,37.0,3.11,1.0,3.05356459824066,1.0,ms_5031,Reduced coenzyme F420
5032,0.0,CHB_15823,38.0,1.78,0.0,,,ms_5032,Reduced coenzyme F420
5033,-5.0,CHB_17877,30.0,,0.0,,,ms_5033,reduced flavin-adenine dinucleotide
5034,-5.0,CHB_17877,30.0,,1.0,7.59914332167259,1.0,ms_5034,reduced flavin-adenine dinucleotide
5035,-4.0,CHB_17877,31.0,12.67,0.0,,,ms_5035,reduced flavin-adenine dinucleotide
5036,-4.0,CHB_17877,31.0,12.67,1.0,6.76407818770711,1.0,ms_5036,reduced flavin-adenine dinucleotide
5037,-3.0,CHB_17877,32.0,11.76,0.0,,,ms_5037,reduced flavin-adenine dinucleotide
5038,-3.0,CHB_17877,32.0,11.76,1.0,4.6186871658587,1.0,ms_5038,reduced flavin-adenine dinucleotide
5039,-2.0,CHB_17877,33.0,8.2,0.0,,,ms_5039,reduced flavin-adenine dinucleotide
5040,-2.0,CHB_17877,33.0,8.2,1.0,3.16210737538281,1.0,ms_5040,reduced flavin-adenine dinucleotide
5041,-1.0,CHB_17877,34.0,3.28,0.0,,,ms_5041,reduced flavin-adenine dinucleotide
5042,0.0,CHB_17877,35.0,2.0,0.0,,,ms_5042,reduced flavin-adenine dinucleotide
5043,1.0,CHB_17877,36.0,1.33,0.0,,,ms_5043,reduced flavin-adenine dinucleotide
5044,-2.0,MAN_10081,9.0,,0.0,,,ms_5044,reduced indophenol
5045,-1.0,MAN_10081,10.0,10.28,0.0,,,ms_5045,reduced indophenol
5046,0.0,MAN_10081,11.0,9.68,0.0,,,ms_5046,reduced indophenol
5047,1.0,MAN_10081,12.0,3.56,0.0,,,ms_5047,reduced indophenol
5048,-1.0,CHB_8653,11.0,,0.0,,,ms_5048,reduced pyocyanine
5049,0.0,CHB_8653,12.0,9.97,0.0,,,ms_5049,reduced pyocyanine
5050,1.0,CHB_8653,13.0,0.62,0.0,,,ms_5050,reduced pyocyanine
5051,0.0,CHB_17616,60.0,,0.0,,,ms_5051,retinyl palmitate
5052,-1.0,CHB_15963,11.0,,0.0,,,ms_5052,ribitol
5053,0.0,CHB_15963,12.0,12.76,0.0,,,ms_5053,ribitol
5054,-2.0,CHB_16680,18.0,,0.0,,,ms_5054,S-adenosyl-L-homocysteine
5055,-2.0,CHB_16680,18.0,,1.0,1.61330524839297,1.0,ms_5055,S-adenosyl-L-homocysteine
5056,-1.0,CHB_16680,19.0,12.47,0.0,,,ms_5056,S-adenosyl-L-homocysteine
5057,-1.0,CHB_16680,19.0,12.47,1.0,0.653550912926715,1.0,ms_5057,S-adenosyl-L-homocysteine
5058,0.0,CHB_16680,20.0,9.5,0.0,,,ms_5058,S-adenosyl-L-homocysteine
5059,0.0,CHB_16680,20.0,9.5,1.0,-0.366848084730228,1.0,ms_5059,S-adenosyl-L-homocysteine
5060,1.0,CHB_16680,21.0,1.98,0.0,,,ms_5060,S-adenosyl-L-homocysteine
5061,2.0,CHB_16680,22.0,1.31,0.0,,,ms_5061,S-adenosyl-L-homocysteine
5062,-1.0,CHB_15414,21.0,,0.0,,,ms_5062,S-adenosyl-L-methionine
5063,-1.0,CHB_15414,21.0,,1.0,0.81923011255983,1.0,ms_5063,S-adenosyl-L-methionine
5064,0.0,CHB_15414,22.0,12.44,0.0,,,ms_5064,S-adenosyl-L-methionine
5065,0.0,CHB_15414,22.0,12.44,1.0,0.0396412407871005,1.0,ms_5065,S-adenosyl-L-methionine
5066,1.0,CHB_15414,23.0,9.41,0.0,,,ms_5066,S-adenosyl-L-methionine
5067,1.0,CHB_15414,23.0,9.41,1.0,-1.15914418894022,1.0,ms_5067,S-adenosyl-L-methionine
5068,2.0,CHB_15414,24.0,1.91,0.0,,,ms_5068,S-adenosyl-L-methionine
5069,3.0,CHB_15414,25.0,1.27,0.0,,,ms_5069,S-adenosyl-L-methionine
5070,-2.0,MAN_10149,17.0,,0.0,,,ms_5070,S-aminomethyldihydro--lipoate
5071,-2.0,MAN_10149,17.0,,1.0,-0.638395688467737,1.0,ms_5071,S-aminomethyldihydro--lipoate
5072,-1.0,MAN_10149,18.0,10.07,0.0,,,ms_5072,S-aminomethyldihydro--lipoate
5073,-1.0,MAN_10149,18.0,10.07,1.0,-1.56522465360344,1.0,ms_5073,S-aminomethyldihydro--lipoate
5074,0.0,MAN_10149,19.0,8.32,0.0,,,ms_5074,S-aminomethyldihydro--lipoate
5075,0.0,MAN_10149,19.0,8.32,1.0,-3.0035198839156,1.0,ms_5075,S-aminomethyldihydro--lipoate
5076,1.0,MAN_10149,20.0,4.35,0.0,,,ms_5076,S-aminomethyldihydro--lipoate
5077,-2.0,CHB_41865,16.0,,0.0,,,ms_5077,sebacic acid
5078,-2.0,CHB_41865,16.0,,1.0,1.93679089712449,1.0,ms_5078,sebacic acid
5079,-1.0,CHB_41865,17.0,5.65,0.0,,,ms_5079,sebacic acid
5080,-1.0,CHB_41865,17.0,5.65,1.0,-0.259225102476432,1.0,ms_5080,sebacic acid
5081,0.0,CHB_41865,18.0,4.61,0.0,,,ms_5081,sebacic acid
5082,-4.0,MAN_10207,11.0,,0.0,,,ms_5082,sedoheptulose 7-phosphate
5083,-4.0,MAN_10207,11.0,,1.0,4.3285532970316,1.0,ms_5083,sedoheptulose 7-phosphate
5084,-3.0,MAN_10207,12.0,12.57,0.0,,,ms_5084,sedoheptulose 7-phosphate
5085,-3.0,MAN_10207,12.0,12.57,1.0,2.89488023350431,1.0,ms_5085,sedoheptulose 7-phosphate
5086,-2.0,MAN_10207,13.0,10.28,0.0,,,ms_5086,sedoheptulose 7-phosphate
5087,-2.0,MAN_10207,13.0,10.28,1.0,1.85105319990677,1.0,ms_5087,sedoheptulose 7-phosphate
5088,-1.0,MAN_10207,14.0,6.25,0.0,,,ms_5088,sedoheptulose 7-phosphate
5089,-1.0,MAN_10207,14.0,6.25,1.0,-0.485806272883994,1.0,ms_5089,sedoheptulose 7-phosphate
5090,0.0,MAN_10207,15.0,1.22,0.0,,,ms_5090,sedoheptulose 7-phosphate
5091,-1.0,CHB_16095,10.0,,0.0,,,ms_5091,sepiapterin
5092,0.0,CHB_16095,11.0,7.62,0.0,,,ms_5092,sepiapterin
5093,1.0,CHB_16095,12.0,0.34,0.0,,,ms_5093,sepiapterin
5094,-1.0,CHB_16119,9.0,,0.0,,,ms_5094,shikimate
5095,-1.0,CHB_16119,9.0,,1.0,0.278576843814337,1.0,ms_5095,shikimate
5096,0.0,CHB_16119,10.0,4.22,0.0,,,ms_5096,shikimate
5097,-2.0,CHB_30023,10.0,,0.0,,,ms_5097,sinapate
5098,-2.0,CHB_30023,10.0,,1.0,0.954648895094065,1.0,ms_5098,sinapate
5099,-1.0,CHB_30023,11.0,9.31,0.0,,,ms_5099,sinapate
5100,-1.0,CHB_30023,11.0,9.31,1.0,-0.0492510063071418,1.0,ms_5100,sinapate
5101,0.0,CHB_30023,12.0,4.04,0.0,,,ms_5101,sinapate
5102,0.0,PBC_458,13.0,,0.0,,,ms_5102,S-methylmethionine
5103,0.0,PBC_458,13.0,,1.0,-0.829709833301831,1.0,ms_5103,S-methylmethionine
5104,1.0,PBC_458,14.0,9.41,0.0,,,ms_5104,S-methylmethionine
5105,1.0,PBC_458,14.0,9.41,1.0,-2.20738626373596,1.0,ms_5105,S-methylmethionine
5106,2.0,PBC_458,15.0,2.24,0.0,,,ms_5106,S-methylmethionine
5107,-1.0,MAN_10065,7.0,,0.0,,,ms_5107,S-methylpropiothetin
5108,-1.0,MAN_10065,7.0,,1.0,-0.527671584281965,1.0,ms_5108,S-methylpropiothetin
5109,0.0,MAN_10065,8.0,4.68,0.0,,,ms_5109,S-methylpropiothetin
5110,-1.0,CHB_47870,5.0,,0.0,,,ms_5110,S-methylthioglycolate
5111,-1.0,CHB_47870,5.0,,1.0,-0.636052959239652,1.0,ms_5111,S-methylthioglycolate
5112,0.0,CHB_47870,6.0,3.84,0.0,,,ms_5112,S-methylthioglycolate
5113,-2.0,CHB_15978,7.0,,0.0,,,ms_5113,sn-glycerol 3-phosphate
5114,-2.0,CHB_15978,7.0,,1.0,2.57173291041,0.0,ms_5114,sn-glycerol 3-phosphate
5115,-1.0,CHB_15978,8.0,6.66,0.0,,,ms_5115,sn-glycerol 3-phosphate
5116,-1.0,CHB_15978,8.0,6.66,1.0,-0.95645996999892,1.0,ms_5116,sn-glycerol 3-phosphate
5117,0.0,CHB_15978,9.0,2.47,0.0,,,ms_5117,sn-glycerol 3-phosphate
5118,-2.0,CHB_48674,10.0,,0.0,,,ms_5118,Sorbose
5119,-1.0,CHB_48674,11.0,12.64,0.0,,,ms_5119,Sorbose
5120,0.0,CHB_48674,12.0,10.29,0.0,,,ms_5120,Sorbose
5121,-4.0,CHB_17164,38.0,,0.0,,,ms_5121,stachyose
5122,-3.0,CHB_17164,39.0,12.77,0.0,,,ms_5122,stachyose
5123,-2.0,CHB_17164,40.0,12.39,0.0,,,ms_5123,stachyose
5124,-1.0,CHB_17164,41.0,12.05,0.0,,,ms_5124,stachyose
5125,0.0,CHB_17164,42.0,11.63,0.0,,,ms_5125,stachyose
5126,-2.0,CHB_9300,12.0,,0.0,,,ms_5126,suberic acid
5127,-2.0,CHB_9300,12.0,,1.0,2.1,0.0,ms_5127,suberic acid
5128,-1.0,CHB_9300,13.0,5.29,0.0,,,ms_5128,suberic acid
5129,-1.0,CHB_9300,13.0,5.29,1.0,-0.0931072775995733,1.0,ms_5129,suberic acid
5130,0.0,CHB_9300,14.0,4.28,0.0,,,ms_5130,suberic acid
5131,-2.0,CHB_30031,4.0,,0.0,,,ms_5131,succinate
5132,-2.0,CHB_30031,4.0,,1.0,2.27136112373,0.0,ms_5132,succinate
5133,-1.0,CHB_30031,5.0,5.67,0.0,,,ms_5133,succinate
5134,-1.0,CHB_30031,5.0,5.67,1.0,1.13855234855,0.0,ms_5134,succinate
5135,0.0,CHB_30031,6.0,4.21,0.0,,,ms_5135,succinate
5136,-3.0,MAN_10037,31.0,,0.0,,,ms_5136,succinylAla-Ala-Pro-Leu
5137,-3.0,MAN_10037,31.0,,1.0,4.46988423811499,1.0,ms_5137,succinylAla-Ala-Pro-Leu
5138,-2.0,MAN_10037,32.0,12.08,0.0,,,ms_5138,succinylAla-Ala-Pro-Leu
5139,-2.0,MAN_10037,32.0,12.08,1.0,3.05121863270972,1.0,ms_5139,succinylAla-Ala-Pro-Leu
5140,-1.0,MAN_10037,33.0,4.37,0.0,,,ms_5140,succinylAla-Ala-Pro-Leu
5141,-1.0,MAN_10037,33.0,4.37,1.0,1.18260263943661,1.0,ms_5141,succinylAla-Ala-Pro-Leu
5142,0.0,MAN_10037,34.0,3.76,0.0,,,ms_5142,succinylAla-Ala-Pro-Leu
5143,-4.0,PBC_5044311,34.0,,0.0,,,ms_5143,succinylAla-Ala-Pro-Leu-(4-nitrophenyl)analide
5144,-4.0,PBC_5044311,34.0,,1.0,5.99678615368328,1.0,ms_5144,succinylAla-Ala-Pro-Leu-(4-nitrophenyl)analide
5145,-3.0,PBC_5044311,35.0,12.69,0.0,,,ms_5145,succinylAla-Ala-Pro-Leu-(4-nitrophenyl)analide
5146,-3.0,PBC_5044311,35.0,12.69,1.0,4.03715151050667,1.0,ms_5146,succinylAla-Ala-Pro-Leu-(4-nitrophenyl)analide
5147,-2.0,PBC_5044311,36.0,12.15,0.0,,,ms_5147,succinylAla-Ala-Pro-Leu-(4-nitrophenyl)analide
5148,-2.0,PBC_5044311,36.0,12.15,1.0,2.91198209743168,1.0,ms_5148,succinylAla-Ala-Pro-Leu-(4-nitrophenyl)analide
5149,-1.0,PBC_5044311,37.0,11.67,0.0,,,ms_5149,succinylAla-Ala-Pro-Leu-(4-nitrophenyl)analide
5150,-1.0,PBC_5044311,37.0,11.67,1.0,1.80002837897271,1.0,ms_5150,succinylAla-Ala-Pro-Leu-(4-nitrophenyl)analide
5151,0.0,PBC_5044311,38.0,4.09,0.0,,,ms_5151,succinylAla-Ala-Pro-Leu-(4-nitrophenyl)analide
5152,-3.0,MAN_10039,29.0,,0.0,,,ms_5152,succinylAla-Ala-Pro--Phe
5153,-3.0,MAN_10039,29.0,,1.0,4.13414666647373,1.0,ms_5153,succinylAla-Ala-Pro--Phe
5154,-2.0,MAN_10039,30.0,12.08,0.0,,,ms_5154,succinylAla-Ala-Pro--Phe
5155,-2.0,MAN_10039,30.0,12.08,1.0,2.28773618325981,1.0,ms_5155,succinylAla-Ala-Pro--Phe
5156,-1.0,MAN_10039,31.0,4.33,0.0,,,ms_5156,succinylAla-Ala-Pro--Phe
5157,-1.0,MAN_10039,31.0,4.33,1.0,0.506011785560618,1.0,ms_5157,succinylAla-Ala-Pro--Phe
5158,0.0,MAN_10039,32.0,3.71,0.0,,,ms_5158,succinylAla-Ala-Pro--Phe
5159,-4.0,PBC_5496888,32.0,,0.0,,,ms_5159,succinylAla-Ala-Pro-Phe-(4-nitrophenyl)analide
5160,-4.0,PBC_5496888,32.0,,1.0,5.8210675083743,1.0,ms_5160,succinylAla-Ala-Pro-Phe-(4-nitrophenyl)analide
5161,-3.0,PBC_5496888,33.0,12.67,0.0,,,ms_5161,succinylAla-Ala-Pro-Phe-(4-nitrophenyl)analide
5162,-3.0,PBC_5496888,33.0,12.67,1.0,3.73990574945876,1.0,ms_5162,succinylAla-Ala-Pro-Phe-(4-nitrophenyl)analide
5163,-2.0,PBC_5496888,34.0,12.13,0.0,,,ms_5163,succinylAla-Ala-Pro-Phe-(4-nitrophenyl)analide
5164,-2.0,PBC_5496888,34.0,12.13,1.0,2.63114543982056,1.0,ms_5164,succinylAla-Ala-Pro-Phe-(4-nitrophenyl)analide
5165,-1.0,PBC_5496888,35.0,11.64,0.0,,,ms_5165,succinylAla-Ala-Pro-Phe-(4-nitrophenyl)analide
5166,-1.0,PBC_5496888,35.0,11.64,1.0,1.34131535937272,1.0,ms_5166,succinylAla-Ala-Pro-Phe-(4-nitrophenyl)analide
5167,0.0,PBC_5496888,36.0,4.09,0.0,,,ms_5167,succinylAla-Ala-Pro-Phe-(4-nitrophenyl)analide
5168,-5.0,CHB_15380,35.0,,0.0,,,ms_5168,succinyl-CoA
5169,-5.0,CHB_15380,35.0,,1.0,5.94840850014097,1.0,ms_5169,succinyl-CoA
5170,-4.0,CHB_15380,36.0,5.9,0.0,,,ms_5170,succinyl-CoA
5171,-4.0,CHB_15380,36.0,5.9,1.0,4.87889444782238,1.0,ms_5171,succinyl-CoA
5172,-3.0,CHB_15380,37.0,3.97,0.0,,,ms_5172,succinyl-CoA
5173,-3.0,CHB_15380,37.0,3.97,1.0,2.29061826820979,1.0,ms_5173,succinyl-CoA
5174,-2.0,CHB_15380,38.0,3.19,0.0,,,ms_5174,succinyl-CoA
5175,-2.0,CHB_15380,38.0,3.19,1.0,-0.0701614390281877,1.0,ms_5175,succinyl-CoA
5176,-1.0,CHB_15380,39.0,2.03,0.0,,,ms_5176,succinyl-CoA
5177,-1.0,CHB_15380,39.0,2.03,1.0,0.0146428600424357,1.0,ms_5177,succinyl-CoA
5178,0.0,CHB_15380,40.0,1.42,0.0,,,ms_5178,succinyl-CoA
5179,0.0,CHB_15380,40.0,1.42,1.0,-2.27049045990584,1.0,ms_5179,succinyl-CoA
5180,1.0,CHB_15380,41.0,0.73,0.0,,,ms_5180,succinyl-CoA
5181,1.0,CHB_15380,41.0,0.73,1.0,-3.51643780456326,1.0,ms_5181,succinyl-CoA
5182,-2.0,CHB_17992,20.0,,0.0,,,ms_5182,sucrose
5183,-1.0,CHB_17992,21.0,12.39,0.0,,,ms_5183,sucrose
5184,0.0,CHB_17992,22.0,11.84,0.0,,,ms_5184,sucrose
5185,-4.0,CHB_16308,19.0,,0.0,,,ms_5185,sucrose 6-phosphate
5186,-4.0,CHB_16308,19.0,,1.0,4.05097483231916,1.0,ms_5186,sucrose 6-phosphate
5187,-3.0,CHB_16308,20.0,12.4,0.0,,,ms_5187,sucrose 6-phosphate
5188,-3.0,CHB_16308,20.0,12.4,1.0,2.81949254271587,1.0,ms_5188,sucrose 6-phosphate
5189,-2.0,CHB_16308,21.0,11.84,0.0,,,ms_5189,sucrose 6-phosphate
5190,-2.0,CHB_16308,21.0,11.84,1.0,1.69348719927041,1.0,ms_5190,sucrose 6-phosphate
5191,-1.0,CHB_16308,22.0,6.25,0.0,,,ms_5191,sucrose 6-phosphate
5192,-1.0,CHB_16308,22.0,6.25,1.0,-0.685151999377958,1.0,ms_5192,sucrose 6-phosphate
5193,0.0,CHB_16308,23.0,1.22,0.0,,,ms_5193,sucrose 6-phosphate
5194,-2.0,CHB_16189,0.0,,0.0,,,ms_5194,sulfate
5195,-1.0,CHB_16189,1.0,1.9,0.0,,,ms_5195,sulfate
5196,-1.0,CHB_17228,8.0,,0.0,,,ms_5196,taurocyamine
5197,0.0,CHB_17228,9.0,12.23,0.0,,,ms_5197,taurocyamine
5198,0.0,CHB_38825,0.0,,0.0,,,ms_5198,Tetrafluoromethane
5199,-4.0,CHB_17410,0.0,,0.0,,,ms_5199,tetrahydroxypteridine
5200,-3.0,CHB_17410,1.0,12.49,0.0,,,ms_5200,tetrahydroxypteridine
5201,-2.0,CHB_17410,2.0,10.38,0.0,,,ms_5201,tetrahydroxypteridine
5202,-1.0,CHB_17410,3.0,9.3,0.0,,,ms_5202,tetrahydroxypteridine
5203,-1.0,MAN_10176,8.0,,0.0,,,ms_5203,tetramethylene phosphate
5204,0.0,MAN_10176,9.0,1.94,0.0,,,ms_5204,tetramethylene phosphate
5205,1.0,CHB_18385,17.0,,0.0,,,ms_5205,thiamine
5206,2.0,CHB_18385,18.0,4.78,0.0,,,ms_5206,thiamine
5207,-1.0,CHB_9533,16.0,,0.0,,,ms_5207,thiamine monophosphate
5208,-1.0,CHB_9533,16.0,,1.0,3.04836645521,0.0,ms_5208,thiamine monophosphate
5209,0.0,CHB_9533,17.0,6.54,0.0,,,ms_5209,thiamine monophosphate
5210,0.0,CHB_9533,17.0,6.54,1.0,0.335,0.0,ms_5210,thiamine monophosphate
5211,1.0,CHB_9533,18.0,4.93,0.0,,,ms_5211,thiamine monophosphate
5212,1.0,CHB_9533,18.0,4.93,1.0,-2.48587341039761,1.0,ms_5212,thiamine monophosphate
5213,2.0,CHB_9533,19.0,1.4,0.0,,,ms_5213,thiamine monophosphate
5214,-1.0,CHB_18022,0.0,,0.0,,,ms_5214,thiocyanate
5215,-1.0,CHB_18022,0.0,,1.0,-1.54269182372,0.0,ms_5215,thiocyanate
5216,0.0,CHB_18022,1.0,0.88,0.0,,,ms_5216,thiocyanate
5217,-4.0,PBC_5289158,0.0,,0.0,,,ms_5217,thiopyrophosphate
5218,-3.0,PBC_5289158,1.0,8.03,0.0,,,ms_5218,thiopyrophosphate
5219,-2.0,PBC_5289158,2.0,6.82,0.0,,,ms_5219,thiopyrophosphate
5220,-1.0,PBC_5289158,3.0,3.04,0.0,,,ms_5220,thiopyrophosphate
5221,0.0,PBC_5289158,4.0,1.81,0.0,,,ms_5221,thiopyrophosphate
5222,-1.0,CHB_17748,13.0,,0.0,,,ms_5222,thymidine
5223,0.0,CHB_17748,14.0,9.71,0.0,,,ms_5223,thymidine
5224,-1.0,CHB_17821,5.0,,0.0,,,ms_5224,thymine
5225,-1.0,CHB_17821,5.0,,1.0,3.48836645521,0.0,ms_5225,thymine
5226,0.0,CHB_17821,6.0,9.83,0.0,,,ms_5226,thymine
5227,-4.0,PBC_4156341,23.0,,0.0,,,ms_5227,TNAD
5228,-4.0,PBC_4156341,23.0,,1.0,4.20856408106483,1.0,ms_5228,TNAD
5229,-3.0,PBC_4156341,24.0,12.66,0.0,,,ms_5229,TNAD
5230,-3.0,PBC_4156341,24.0,12.66,1.0,3.15250115970831,1.0,ms_5230,TNAD
5231,-2.0,PBC_4156341,25.0,11.7,0.0,,,ms_5231,TNAD
5232,-2.0,PBC_4156341,25.0,11.7,1.0,1.57846980022125,1.0,ms_5232,TNAD
5233,-1.0,PBC_4156341,26.0,9.63,0.0,,,ms_5233,TNAD
5234,-1.0,PBC_4156341,26.0,9.63,1.0,-0.124529647332235,1.0,ms_5234,TNAD
5235,0.0,PBC_4156341,27.0,3.28,0.0,,,ms_5235,TNAD
5236,1.0,PBC_4156341,28.0,2.0,0.0,,,ms_5236,TNAD
5237,2.0,PBC_4156341,29.0,1.33,0.0,,,ms_5237,TNAD
5238,-4.0,MAN_10151,25.0,,0.0,,,ms_5238,TNADH
5239,-4.0,MAN_10151,25.0,,1.0,3.19542710999701,1.0,ms_5239,TNADH
5240,-3.0,MAN_10151,26.0,12.63,0.0,,,ms_5240,TNADH
5241,-3.0,MAN_10151,26.0,12.63,1.0,2.06696346391879,1.0,ms_5241,TNADH
5242,-2.0,MAN_10151,27.0,12.14,0.0,,,ms_5242,TNADH
5243,-2.0,MAN_10151,27.0,12.14,1.0,0.0463873899677498,1.0,ms_5243,TNADH
5244,-1.0,MAN_10151,28.0,3.28,0.0,,,ms_5244,TNADH
5245,0.0,MAN_10151,29.0,2.0,0.0,,,ms_5245,TNADH
5246,1.0,MAN_10151,30.0,1.33,0.0,,,ms_5246,TNADH
5247,0.0,CHB_17578,8.0,,0.0,,,ms_5247,toluene
5248,0.0,CHB_29027,2.0,,0.0,,,ms_5248,"trans-1,2-dichloroethylene (trans-1,2,-DCE)"
5249,0.0,PBC_5281168,10.0,,0.0,,,ms_5249,trans-2-hexenal
5250,0.0,PBC_5318042,12.0,,0.0,,,ms_5250,trans-2-hexene-1-ol
